로트번호,시각,설비호기,교대조,건조_ZONE1_TEMP,건조_ZONE2_TEMP,프레스_1호기_압력,코팅_로딩_mg_cm2,전극_밀도,화성_3단계_CV_전압,NMP_투입비,에이징_시간_h,판정
LOT-2026-1205,2026-08-03 16:24:00,1호기,주간,130.7,116.8,1331.0,20.76,3.471,4.188,0.411,24.5,양품
LOT-2026-1205,2026-08-03 16:27:00,2호기,주간,131.8,117.3,1426.0,22.35,3.483,4.192,0.4,35.8,양품
LOT-2026-1205,2026-08-03 16:30:00,3호기,주간,135.6,117.9,1456.0,22.5,3.487,4.179,0.383,23.8,양품
LOT-2026-1205,2026-08-03 16:33:00,4호기,주간,131.5,119.0,1448.0,21.48,3.425,4.184,0.409,35.7,양품
LOT-2026-1205,2026-08-03 16:36:00,1호기,주간,129.8,119.1,1539.0,21.33,3.404,4.18,0.392,24.2,양품
LOT-2026-1205,2026-08-03 16:39:00,2호기,주간,129.9,117.6,1327.0,20.91,3.449,4.198,0.393,36.0,양품
LOT-2026-1205,2026-08-03 16:42:00,3호기,주간,131.5,118.2,1387.0,21.65,3.483,4.186,0.437,24.3,양품
LOT-2026-1205,2026-08-03 16:45:00,4호기,주간,131.5,121.4,1419.0,22.23,3.416,4.184,0.427,36.8,불량
LOT-2026-1205,2026-08-03 16:48:00,1호기,주간,131.0,116.6,1377.0,22.38,3.492,4.187,0.429,35.7,양품
LOT-2026-1205,2026-08-03 16:51:00,2호기,주간,133.5,116.7,1458.0,22.69,3.472,4.19,0.425,47.7,불량
LOT-2026-1205,2026-08-03 16:54:00,3호기,주간,131.3,118.7,1436.0,21.36,3.449,4.19,0.446,35.8,양품
LOT-2026-1205,2026-08-03 16:57:00,4호기,주간,134.7,118.0,1507.0,21.37,3.473,4.182,0.418,48.5,양품
LOT-2026-1205,2026-08-03 17:00:00,1호기,주간,132.4,119.9,1402.0,20.06,3.507,4.193,0.438,36.2,불량
LOT-2026-1205,2026-08-03 17:03:00,2호기,주간,129.4,118.5,1389.0,20.92,3.433,4.19,0.42,24.6,양품
LOT-2026-1205,2026-08-03 17:06:00,3호기,주간,129.1,115.8,1430.0,20.49,3.454,4.188,0.433,24.2,양품
LOT-2026-1205,2026-08-03 17:09:00,4호기,주간,133.9,120.6,1532.0,21.29,3.473,4.198,0.464,23.9,양품
LOT-2026-1205,2026-08-03 17:12:00,1호기,주간,129.3,123.5,1397.0,21.76,3.474,4.197,0.421,24.5,양품
LOT-2026-1205,2026-08-03 17:15:00,2호기,주간,132.9,115.7,1399.0,21.54,3.467,4.2,0.409,47.6,양품
LOT-2026-1205,2026-08-03 17:18:00,3호기,주간,133.1,118.3,1519.0,20.85,3.468,4.196,0.427,35.8,양품
LOT-2026-1205,2026-08-03 17:21:00,4호기,주간,130.9,119.8,1385.0,21.57,3.521,4.187,0.417,48.4,양품
LOT-2026-1205,2026-08-03 17:24:00,1호기,주간,135.6,115.0,1404.0,21.52,3.515,4.203,0.432,36.5,양품
LOT-2026-1205,2026-08-03 17:27:00,2호기,주간,131.3,118.6,1577.0,21.47,3.504,4.19,0.431,23.9,양품
LOT-2026-1205,2026-08-03 17:30:00,3호기,주간,134.1,117.1,1610.0,22.01,3.488,4.188,0.461,36.2,양품
LOT-2026-1205,2026-08-03 17:33:00,4호기,주간,133.8,117.4,1391.0,21.19,3.461,4.198,0.398,23.9,양품
LOT-2026-1205,2026-08-03 17:36:00,1호기,주간,129.4,118.7,1401.0,20.89,3.471,4.182,0.424,24.4,양품
LOT-2026-1205,2026-08-03 17:39:00,2호기,주간,127.8,119.9,1438.0,20.35,3.425,4.191,0.393,49.1,불량
LOT-2026-1205,2026-08-03 17:42:00,3호기,주간,132.1,121.7,1419.0,21.62,3.574,4.19,0.401,36.2,양품
LOT-2026-1205,2026-08-03 17:45:00,4호기,주간,131.7,120.8,1516.0,21.37,3.575,4.192,0.402,23.4,양품
LOT-2026-1205,2026-08-03 17:48:00,1호기,주간,133.7,115.1,1460.0,21.38,3.521,4.191,0.416,23.8,양품
LOT-2026-1205,2026-08-03 17:51:00,2호기,주간,131.3,117.4,1381.0,21.46,3.446,4.188,0.385,23.8,양품
LOT-2026-1205,2026-08-03 17:54:00,3호기,주간,129.2,119.3,1497.0,21.73,3.466,4.195,0.444,23.4,양품
LOT-2026-1205,2026-08-03 17:57:00,4호기,주간,132.8,117.1,1532.0,21.48,3.464,4.209,0.416,36.2,양품
LOT-2026-1206,2026-08-03 18:00:00,1호기,야간,134.7,116.0,1461.0,21.05,3.457,4.19,0.397,47.5,양품
LOT-2026-1206,2026-08-03 18:03:00,2호기,야간,135.5,120.3,1392.0,20.33,3.51,4.194,0.397,24.3,양품
LOT-2026-1206,2026-08-03 18:06:00,3호기,야간,128.2,115.7,1427.0,20.73,3.474,4.17,0.408,23.6,양품
LOT-2026-1206,2026-08-03 18:09:00,4호기,야간,129.8,121.6,1335.0,20.84,3.506,4.197,0.422,24.4,양품
LOT-2026-1206,2026-08-03 18:12:00,1호기,야간,129.7,116.5,1377.0,20.49,3.457,4.192,0.442,24.0,양품
LOT-2026-1206,2026-08-03 18:15:00,2호기,야간,131.6,118.0,1450.0,21.52,3.523,4.214,0.415,48.0,양품
LOT-2026-1206,2026-08-03 18:18:00,3호기,야간,133.6,118.9,1305.0,20.02,3.422,4.199,0.425,23.4,불량
LOT-2026-1206,2026-08-03 18:21:00,4호기,야간,130.6,114.9,1507.0,20.96,3.452,4.178,0.438,47.6,양품
LOT-2026-1206,2026-08-03 18:24:00,1호기,야간,129.6,118.1,1470.0,20.82,3.521,4.196,0.421,47.1,양품
LOT-2026-1206,2026-08-03 18:27:00,2호기,야간,130.1,116.3,1609.0,20.91,3.494,4.186,0.413,36.1,양품
LOT-2026-1206,2026-08-03 18:30:00,3호기,야간,129.3,118.1,1513.0,20.71,3.448,4.176,0.402,48.0,양품
LOT-2026-1206,2026-08-03 18:33:00,4호기,야간,133.9,116.8,1427.0,20.12,3.452,4.192,0.435,24.0,불량
LOT-2026-1206,2026-08-03 18:36:00,1호기,야간,135.9,121.1,1502.0,20.77,3.501,4.191,0.427,23.2,양품
LOT-2026-1206,2026-08-03 18:39:00,2호기,야간,131.6,118.2,1463.0,21.15,3.429,4.192,0.43,47.8,양품
LOT-2026-1206,2026-08-03 18:42:00,3호기,야간,129.3,117.6,1389.0,20.88,3.46,4.18,0.431,36.8,양품
LOT-2026-1206,2026-08-03 18:45:00,4호기,야간,131.6,117.3,1380.0,20.96,3.446,4.186,0.424,24.0,양품
LOT-2026-1206,2026-08-03 18:48:00,1호기,야간,136.1,117.2,1480.0,21.07,3.486,4.175,0.437,35.7,양품
LOT-2026-1206,2026-08-03 18:51:00,2호기,야간,130.1,116.9,1392.0,20.82,3.501,4.193,0.416,23.8,양품
LOT-2026-1206,2026-08-03 18:54:00,3호기,야간,132.6,116.6,1357.0,19.96,3.4,4.18,0.441,23.7,불량
LOT-2026-1206,2026-08-03 18:57:00,4호기,야간,131.5,119.5,1514.0,21.28,3.414,4.19,0.455,47.6,양품
LOT-2026-1206,2026-08-03 19:00:00,1호기,야간,134.2,119.7,1454.0,21.38,3.368,4.199,0.424,47.9,양품
LOT-2026-1206,2026-08-03 19:03:00,2호기,야간,134.6,117.6,1453.0,21.29,3.537,4.203,0.446,36.4,양품
LOT-2026-1206,2026-08-03 19:06:00,3호기,야간,128.6,118.4,1407.0,21.06,3.395,4.176,0.434,35.7,양품
LOT-2026-1206,2026-08-03 19:09:00,4호기,야간,134.5,119.7,1430.0,20.53,3.449,4.191,0.419,23.7,양품
LOT-2026-1206,2026-08-03 19:12:00,1호기,야간,132.4,119.6,1449.0,20.94,3.428,4.206,0.427,24.5,불량
LOT-2026-1206,2026-08-03 19:15:00,2호기,야간,130.9,119.1,1371.0,21.19,3.485,4.184,0.442,48.4,양품
LOT-2026-1206,2026-08-03 19:18:00,3호기,야간,134.7,122.8,1491.0,21.39,3.508,4.201,0.472,24.0,양품
LOT-2026-1206,2026-08-03 19:21:00,4호기,야간,132.1,117.2,1453.0,21.81,3.496,4.193,0.427,47.6,양품
LOT-2026-1206,2026-08-03 19:24:00,1호기,야간,130.4,117.0,1394.0,21.34,3.548,4.185,0.428,23.9,양품
LOT-2026-1206,2026-08-03 19:27:00,2호기,야간,131.6,118.5,1345.0,22.06,3.499,4.18,0.409,48.7,양품
LOT-2026-1206,2026-08-03 19:30:00,3호기,야간,131.1,111.4,1469.0,20.66,3.5,4.198,0.422,24.2,양품
LOT-2026-1206,2026-08-03 19:33:00,4호기,야간,132.4,119.5,1482.0,21.84,3.459,4.189,0.446,36.3,양품
LOT-2026-1206,2026-08-03 19:36:00,1호기,야간,132.4,118.7,1470.0,20.8,3.498,4.189,0.403,24.5,양품
LOT-2026-1206,2026-08-03 19:39:00,2호기,야간,128.0,119.3,1449.0,20.7,3.449,4.181,0.455,23.5,양품
LOT-2026-1206,2026-08-03 19:42:00,3호기,야간,132.3,118.9,1461.0,21.18,3.526,4.208,0.445,24.3,양품
LOT-2026-1206,2026-08-03 19:45:00,4호기,야간,131.4,120.4,1462.0,20.67,3.505,4.174,0.435,24.2,양품
LOT-2026-1206,2026-08-03 19:48:00,1호기,야간,132.4,119.4,1516.0,21.13,3.415,4.19,0.397,23.7,양품
LOT-2026-1206,2026-08-03 19:51:00,2호기,야간,133.6,118.3,1395.0,21.11,3.427,4.183,0.433,24.5,양품
LOT-2026-1206,2026-08-03 19:54:00,3호기,야간,131.3,118.5,1537.0,21.18,3.423,4.197,0.438,24.6,양품
LOT-2026-1206,2026-08-03 19:57:00,4호기,야간,131.8,116.9,1502.0,21.94,3.473,4.163,0.434,47.9,양품
LOT-2026-1207,2026-08-03 20:00:00,1호기,야간,129.8,117.9,1457.0,21.74,3.497,4.187,0.401,47.2,양품
LOT-2026-1207,2026-08-03 20:03:00,2호기,야간,132.8,119.9,1425.0,20.63,3.497,4.196,0.428,24.0,양품
LOT-2026-1207,2026-08-03 20:06:00,3호기,야간,133.2,118.1,1459.0,21.11,3.48,4.192,0.404,24.3,양품
LOT-2026-1207,2026-08-03 20:09:00,4호기,야간,134.9,119.5,1480.0,20.81,3.521,4.161,0.409,48.7,양품
LOT-2026-1207,2026-08-03 20:12:00,1호기,야간,129.8,121.7,1488.0,20.58,3.48,4.195,0.437,23.2,양품
LOT-2026-1207,2026-08-03 20:15:00,2호기,야간,131.7,117.9,1440.0,20.9,3.433,4.197,0.415,48.4,불량
LOT-2026-1207,2026-08-03 20:18:00,3호기,야간,132.3,119.7,1370.0,21.52,3.45,4.199,0.396,24.7,양품
LOT-2026-1207,2026-08-03 20:21:00,4호기,야간,132.7,117.1,1502.0,22.1,3.53,4.191,0.417,49.0,양품
LOT-2026-1207,2026-08-03 20:24:00,1호기,야간,126.6,117.1,1471.0,23.15,3.471,4.198,0.473,48.6,불량
LOT-2026-1207,2026-08-03 20:27:00,2호기,야간,131.0,118.5,1421.0,21.37,3.508,4.193,0.393,23.7,양품
LOT-2026-1207,2026-08-03 20:30:00,3호기,야간,130.1,117.5,1485.0,21.58,3.519,4.185,0.456,48.1,양품
LOT-2026-1207,2026-08-03 20:33:00,4호기,야간,133.8,120.6,1496.0,21.31,3.456,4.195,0.409,24.4,양품
LOT-2026-1207,2026-08-03 20:36:00,1호기,야간,130.4,118.0,1420.0,21.12,3.5,4.186,0.396,36.0,양품
LOT-2026-1207,2026-08-03 20:39:00,2호기,야간,134.2,116.9,1440.0,21.67,3.523,4.176,0.365,47.3,양품
LOT-2026-1207,2026-08-03 20:42:00,3호기,야간,133.8,122.0,1485.0,21.59,3.418,4.184,0.434,48.9,양품
LOT-2026-1207,2026-08-03 20:45:00,4호기,야간,132.5,120.1,1369.0,21.66,3.478,4.208,0.443,24.2,양품
LOT-2026-1207,2026-08-03 20:48:00,1호기,야간,132.7,118.2,1461.0,21.14,3.474,4.186,0.419,35.6,양품
LOT-2026-1207,2026-08-03 20:51:00,2호기,야간,131.0,120.6,1531.0,21.44,3.514,4.194,0.384,47.7,불량
LOT-2026-1207,2026-08-03 20:54:00,3호기,야간,130.7,120.3,1492.0,21.85,3.433,4.19,0.455,24.4,양품
LOT-2026-1207,2026-08-03 20:57:00,4호기,야간,129.5,121.6,1409.0,21.55,3.509,4.185,0.411,23.6,양품
LOT-2026-1207,2026-08-03 21:00:00,1호기,야간,271.2,114.8,1459.0,21.72,3.471,4.187,0.444,47.4,양품
LOT-2026-1207,2026-08-03 21:03:00,2호기,야간,270.7,117.6,1453.0,22.04,3.494,4.182,0.448,47.9,양품
LOT-2026-1207,2026-08-03 21:06:00,3호기,야간,268.0,116.9,1424.0,21.71,3.445,4.178,0.412,48.3,양품
LOT-2026-1207,2026-08-03 21:09:00,4호기,야간,272.5,119.6,1458.0,21.93,3.452,4.163,0.447,24.6,양품
LOT-2026-1207,2026-08-03 21:12:00,1호기,야간,264.6,118.6,1473.0,22.08,3.482,4.197,0.436,48.5,양품
LOT-2026-1207,2026-08-03 21:15:00,2호기,야간,271.6,118.3,1472.0,21.67,3.464,4.197,0.422,35.8,양품
LOT-2026-1207,2026-08-03 21:18:00,3호기,야간,275.7,117.3,1465.0,20.46,3.491,4.186,0.403,23.4,양품
LOT-2026-1207,2026-08-03 21:21:00,4호기,야간,273.6,117.1,1468.0,21.51,3.427,4.184,0.424,24.7,양품
LOT-2026-1207,2026-08-03 21:24:00,1호기,야간,271.8,117.3,1421.0,21.92,3.515,4.178,0.403,24.5,양품
LOT-2026-1207,2026-08-03 21:27:00,2호기,야간,269.8,118.3,1448.0,21.02,3.47,4.193,0.424,23.5,양품
LOT-2026-1207,2026-08-03 21:30:00,3호기,야간,273.7,117.0,1460.0,21.27,3.509,4.193,0.405,47.6,양품
LOT-2026-1207,2026-08-03 21:33:00,4호기,야간,268.3,117.8,1432.0,21.91,3.492,4.18,0.436,24.2,양품
LOT-2026-1207,2026-08-03 21:36:00,1호기,야간,268.5,117.0,1417.0,21.48,3.494,4.194,0.416,23.3,양품
LOT-2026-1207,2026-08-03 21:39:00,2호기,야간,269.8,119.3,1402.0,22.35,3.527,4.184,0.421,36.3,불량
LOT-2026-1207,2026-08-03 21:42:00,3호기,야간,267.1,118.0,1469.0,21.61,3.446,4.2,0.431,23.2,양품
LOT-2026-1207,2026-08-03 21:45:00,4호기,야간,263.1,115.8,1488.0,21.41,3.482,4.183,0.435,23.8,양품
LOT-2026-1207,2026-08-03 21:48:00,1호기,야간,270.9,118.3,1417.0,21.73,3.439,4.201,0.41,23.9,양품
LOT-2026-1207,2026-08-03 21:51:00,2호기,야간,269.1,120.2,1468.0,21.07,3.514,4.181,0.452,35.9,양품
LOT-2026-1207,2026-08-03 21:54:00,3호기,야간,267.1,119.8,1524.0,20.45,3.507,4.186,0.375,48.6,양품
LOT-2026-1207,2026-08-03 21:57:00,4호기,야간,268.3,118.6,1516.0,21.24,3.376,4.199,0.445,23.3,불량
LOT-2026-1208,2026-08-03 22:00:00,1호기,야간,263.1,113.7,1439.0,21.53,3.448,4.191,0.438,23.8,양품
LOT-2026-1208,2026-08-03 22:03:00,2호기,야간,264.4,118.1,1440.0,21.39,3.449,4.186,0.432,37.0,양품
LOT-2026-1208,2026-08-03 22:06:00,3호기,야간,276.8,117.4,1511.0,21.05,3.495,4.208,0.452,24.5,양품
LOT-2026-1208,2026-08-03 22:09:00,4호기,야간,264.7,120.2,1482.0,21.41,3.41,4.199,0.457,23.5,양품
LOT-2026-1208,2026-08-03 22:12:00,1호기,야간,271.4,116.0,1443.0,21.0,3.366,4.19,0.439,23.7,양품
LOT-2026-1208,2026-08-03 22:15:00,2호기,야간,268.7,119.6,1406.0,21.34,3.435,4.213,0.416,36.4,양품
LOT-2026-1208,2026-08-03 22:18:00,3호기,야간,268.2,119.1,1369.0,21.1,3.509,4.206,0.428,24.2,양품
LOT-2026-1208,2026-08-03 22:21:00,4호기,야간,278.6,112.1,1423.0,20.57,3.462,4.191,0.44,24.3,양품
LOT-2026-1208,2026-08-03 22:24:00,1호기,야간,265.8,116.1,1504.0,20.32,3.512,4.196,0.419,35.3,양품
LOT-2026-1208,2026-08-03 22:27:00,2호기,야간,270.1,116.1,1439.0,21.76,3.45,4.202,0.404,47.8,양품
LOT-2026-1208,2026-08-03 22:30:00,3호기,야간,267.6,119.6,1363.0,21.77,3.437,4.185,0.411,48.1,양품
LOT-2026-1208,2026-08-03 22:33:00,4호기,야간,272.3,119.7,1358.0,21.85,3.479,4.21,0.441,35.7,양품
LOT-2026-1208,2026-08-03 22:36:00,1호기,야간,268.3,120.1,1422.0,21.95,3.4,4.186,0.43,47.7,양품
LOT-2026-1208,2026-08-03 22:39:00,2호기,야간,272.1,119.1,1451.0,21.38,3.484,4.185,0.425,48.3,양품
LOT-2026-1208,2026-08-03 22:42:00,3호기,야간,264.9,123.0,1494.0,21.14,3.476,4.184,0.419,24.2,양품
LOT-2026-1208,2026-08-03 22:45:00,4호기,야간,271.6,118.7,1399.0,20.27,3.428,4.191,0.434,24.7,불량
LOT-2026-1208,2026-08-03 22:48:00,1호기,야간,268.3,117.6,1481.0,21.48,3.499,4.198,0.423,36.0,양품
LOT-2026-1208,2026-08-03 22:51:00,2호기,야간,274.1,118.4,1482.0,20.44,3.509,4.188,0.431,24.0,양품
LOT-2026-1208,2026-08-03 22:54:00,3호기,야간,268.7,119.1,1488.0,20.7,3.5,4.184,0.432,36.3,양품
LOT-2026-1208,2026-08-03 22:57:00,4호기,야간,261.7,121.7,1515.0,21.46,3.353,4.187,0.439,47.9,양품
LOT-2026-1208,2026-08-03 23:00:00,1호기,야간,268.2,121.7,1488.0,22.29,3.451,4.199,0.446,35.5,양품
LOT-2026-1208,2026-08-03 23:03:00,2호기,야간,270.5,119.4,1449.0,20.73,3.481,4.191,0.416,48.4,양품
LOT-2026-1208,2026-08-03 23:06:00,3호기,야간,270.3,116.9,1490.0,21.67,3.578,4.197,0.435,36.3,양품
LOT-2026-1208,2026-08-03 23:09:00,4호기,야간,266.7,121.7,1439.0,21.03,3.454,4.195,0.439,35.6,양품
LOT-2026-1208,2026-08-03 23:12:00,1호기,야간,265.8,120.0,1520.0,21.44,3.477,4.188,0.417,24.7,양품
LOT-2026-1208,2026-08-03 23:15:00,2호기,야간,270.1,118.7,1426.0,20.75,3.501,4.171,0.419,36.4,양품
LOT-2026-1208,2026-08-03 23:18:00,3호기,야간,268.7,119.6,1412.0,21.65,3.461,4.193,0.41,24.2,양품
LOT-2026-1208,2026-08-03 23:21:00,4호기,야간,275.4,120.3,1371.0,21.48,3.42,4.209,0.416,24.4,양품
LOT-2026-1208,2026-08-03 23:24:00,1호기,야간,128.7,113.9,1375.0,21.26,3.455,4.202,0.411,23.9,양품
LOT-2026-1208,2026-08-03 23:27:00,2호기,야간,133.9,117.9,1427.0,21.91,3.48,4.193,0.44,36.2,양품
LOT-2026-1208,2026-08-03 23:30:00,3호기,야간,129.6,120.8,1500.0,20.87,3.453,4.187,0.423,23.7,양품
LOT-2026-1208,2026-08-03 23:33:00,4호기,야간,132.2,118.7,1443.0,20.49,3.433,4.194,0.429,35.7,양품
LOT-2026-1208,2026-08-03 23:36:00,1호기,야간,132.3,118.0,1489.0,21.11,3.485,4.19,0.439,47.7,양품
LOT-2026-1208,2026-08-03 23:39:00,2호기,야간,131.3,115.3,1443.0,20.74,3.402,4.19,0.413,23.3,양품
LOT-2026-1208,2026-08-03 23:42:00,3호기,야간,133.8,118.9,1492.0,20.64,3.477,4.199,0.418,47.5,양품
LOT-2026-1208,2026-08-03 23:45:00,4호기,야간,132.2,119.5,1471.0,21.25,3.428,4.184,0.401,23.7,양품
LOT-2026-1208,2026-08-03 23:48:00,1호기,야간,131.5,117.6,1405.0,21.03,3.46,4.21,0.412,23.9,양품
LOT-2026-1208,2026-08-03 23:51:00,2호기,야간,136.4,117.2,1434.0,20.36,3.511,4.189,0.417,23.9,양품
LOT-2026-1208,2026-08-03 23:54:00,3호기,야간,132.3,120.9,1329.0,21.45,3.502,4.18,0.412,47.7,양품
LOT-2026-1208,2026-08-03 23:57:00,4호기,야간,130.8,114.9,1487.0,21.53,3.487,4.191,0.401,48.6,양품
LOT-2026-1209,2026-08-04 00:00:00,1호기,야간,131.7,118.7,1358.0,20.92,3.529,4.198,0.433,24.2,양품
LOT-2026-1209,2026-08-04 00:03:00,2호기,야간,131.4,115.4,1519.0,20.5,3.491,4.195,0.413,24.0,양품
LOT-2026-1209,2026-08-04 00:06:00,3호기,야간,131.0,113.2,1481.0,20.98,3.49,4.19,0.415,47.8,양품
LOT-2026-1209,2026-08-04 00:09:00,4호기,야간,129.5,116.3,1405.0,21.57,3.467,4.187,0.432,47.2,양품
LOT-2026-1209,2026-08-04 00:12:00,1호기,야간,133.5,120.5,1380.0,21.83,3.54,4.189,0.425,24.6,양품
LOT-2026-1209,2026-08-04 00:15:00,2호기,야간,128.0,118.3,1518.0,21.54,3.492,4.18,0.417,24.7,양품
LOT-2026-1209,2026-08-04 00:18:00,3호기,야간,131.2,120.9,1423.0,21.17,3.483,4.183,0.423,24.3,양품
LOT-2026-1209,2026-08-04 00:21:00,4호기,야간,134.9,121.6,1518.0,22.38,3.44,4.178,0.41,47.6,불량
LOT-2026-1209,2026-08-04 00:24:00,1호기,야간,130.6,115.8,1412.0,21.01,3.503,4.199,0.391,47.7,양품
LOT-2026-1209,2026-08-04 00:27:00,2호기,야간,127.1,118.7,1542.0,21.31,3.555,4.198,0.398,47.5,양품
LOT-2026-1209,2026-08-04 00:30:00,3호기,야간,131.3,117.1,1463.0,21.46,3.454,4.185,0.424,24.1,양품
LOT-2026-1209,2026-08-04 00:33:00,4호기,야간,135.9,117.1,1414.0,21.36,3.467,4.187,0.447,48.3,양품
LOT-2026-1209,2026-08-04 00:36:00,1호기,야간,130.4,120.6,1549.0,21.83,3.484,4.193,0.436,23.2,양품
LOT-2026-1209,2026-08-04 00:39:00,2호기,야간,134.5,121.1,1310.0,21.61,3.536,4.173,0.421,36.0,양품
LOT-2026-1209,2026-08-04 00:42:00,3호기,야간,131.9,123.2,1350.0,21.35,3.446,4.177,0.424,48.3,양품
LOT-2026-1209,2026-08-04 00:45:00,4호기,야간,131.0,118.9,1402.0,22.14,3.433,4.189,0.418,23.9,양품
LOT-2026-1209,2026-08-04 00:48:00,1호기,야간,132.6,118.9,1388.0,21.19,3.547,4.202,0.4,47.8,양품
LOT-2026-1209,2026-08-04 00:51:00,2호기,야간,133.0,120.4,1375.0,21.89,3.426,4.176,0.44,47.8,양품
LOT-2026-1209,2026-08-04 00:54:00,3호기,야간,131.7,118.1,1415.0,22.55,3.515,4.201,0.409,23.8,불량
LOT-2026-1209,2026-08-04 00:57:00,4호기,야간,131.9,119.6,1486.0,22.28,3.493,4.181,0.396,24.0,양품
LOT-2026-1209,2026-08-04 01:00:00,1호기,야간,129.7,120.4,1477.0,21.46,3.452,4.189,0.398,36.4,양품
LOT-2026-1209,2026-08-04 01:03:00,2호기,야간,131.9,121.4,1399.0,20.84,3.478,4.186,0.408,47.9,양품
LOT-2026-1209,2026-08-04 01:06:00,3호기,야간,127.6,118.2,1488.0,21.03,3.473,4.185,0.406,24.0,양품
LOT-2026-1209,2026-08-04 01:09:00,4호기,야간,131.6,118.5,1443.0,22.03,3.486,4.182,0.422,36.4,양품
LOT-2026-1209,2026-08-04 01:12:00,1호기,야간,132.3,114.7,1315.0,20.74,3.445,4.17,0.447,23.9,양품
LOT-2026-1209,2026-08-04 01:15:00,2호기,야간,133.7,115.4,1428.0,21.41,3.479,4.187,0.418,23.4,양품
LOT-2026-1209,2026-08-04 01:18:00,3호기,야간,133.7,116.9,1515.0,21.54,3.454,4.215,0.434,47.6,양품
LOT-2026-1209,2026-08-04 01:21:00,4호기,야간,130.5,123.1,1435.0,22.25,3.456,4.202,0.419,23.2,불량
LOT-2026-1209,2026-08-04 01:24:00,1호기,야간,131.8,120.8,1417.0,21.72,3.435,4.198,0.417,36.1,양품
LOT-2026-1209,2026-08-04 01:27:00,2호기,야간,129.4,120.9,1445.0,21.98,3.466,4.192,0.413,24.2,양품
LOT-2026-1209,2026-08-04 01:30:00,3호기,야간,134.2,113.5,1586.0,22.02,3.514,4.186,0.367,24.1,양품
LOT-2026-1209,2026-08-04 01:33:00,4호기,야간,131.6,118.4,1465.0,21.77,3.53,4.198,0.459,36.6,양품
LOT-2026-1209,2026-08-04 01:36:00,1호기,야간,132.6,117.3,1421.0,21.65,3.489,4.199,0.438,47.9,양품
LOT-2026-1209,2026-08-04 01:39:00,2호기,야간,131.3,116.3,1480.0,20.76,3.449,4.193,0.428,24.0,양품
LOT-2026-1209,2026-08-04 01:42:00,3호기,야간,130.3,121.1,1421.0,21.5,3.449,4.186,0.419,48.2,양품
LOT-2026-1209,2026-08-04 01:45:00,4호기,야간,130.4,119.9,1380.0,21.04,3.448,4.197,0.398,24.7,양품
LOT-2026-1209,2026-08-04 01:48:00,1호기,야간,131.5,120.2,1473.0,20.89,3.412,4.181,0.402,47.9,양품
LOT-2026-1209,2026-08-04 01:51:00,2호기,야간,135.4,117.8,1544.0,21.77,3.413,4.199,0.404,24.2,양품
LOT-2026-1209,2026-08-04 01:54:00,3호기,야간,131.0,119.1,1511.0,22.11,3.506,4.192,0.412,47.4,양품
LOT-2026-1209,2026-08-04 01:57:00,4호기,야간,130.4,120.0,1450.0,21.28,3.533,4.19,0.404,24.3,양품
LOT-2026-1210,2026-08-04 02:00:00,1호기,야간,132.7,116.1,1403.0,21.7,3.556,4.195,0.427,23.7,양품
LOT-2026-1210,2026-08-04 02:03:00,2호기,야간,131.7,117.5,1448.0,21.49,3.493,4.19,0.416,24.0,양품
LOT-2026-1210,2026-08-04 02:06:00,3호기,야간,131.2,117.0,1496.0,21.76,3.518,4.185,0.422,23.3,양품
LOT-2026-1210,2026-08-04 02:09:00,4호기,야간,132.9,115.0,1454.0,21.05,3.426,4.196,0.401,24.2,양품
LOT-2026-1210,2026-08-04 02:12:00,1호기,야간,129.2,117.7,1343.0,22.1,3.503,4.188,0.422,23.8,양품
LOT-2026-1210,2026-08-04 02:15:00,2호기,야간,127.3,119.9,1446.0,21.65,3.429,4.178,0.412,23.9,양품
LOT-2026-1210,2026-08-04 02:18:00,3호기,야간,130.7,122.8,1510.0,22.08,3.458,4.175,0.438,24.7,양품
LOT-2026-1210,2026-08-04 02:21:00,4호기,야간,131.0,118.0,1455.0,21.55,3.446,4.197,0.434,36.0,양품
LOT-2026-1210,2026-08-04 02:24:00,1호기,야간,131.5,116.3,1463.0,21.12,3.478,4.194,0.452,36.3,양품
LOT-2026-1210,2026-08-04 02:27:00,2호기,야간,132.6,113.9,1449.0,21.02,3.494,4.2,0.434,48.7,양품
LOT-2026-1210,2026-08-04 02:24:00,3호기,야간,131.6,114.8,1454.0,20.79,3.44,4.183,0.435,23.7,양품
LOT-2026-1210,2026-08-04 02:27:00,4호기,야간,129.2,117.4,1527.0,21.63,3.444,4.182,0.429,24.2,양품
LOT-2026-1210,2026-08-04 02:36:00,1호기,야간,129.8,117.4,1489.0,21.97,3.506,4.194,0.427,48.1,양품
LOT-2026-1210,2026-08-04 02:39:00,2호기,야간,132.2,116.9,1351.0,20.25,3.432,4.188,0.415,35.7,불량
LOT-2026-1210,2026-08-04 02:42:00,3호기,야간,128.5,122.3,1512.0,21.54,3.403,4.196,0.408,23.9,양품
LOT-2026-1210,2026-08-04 02:45:00,4호기,야간,132.5,120.9,1504.0,20.13,3.518,4.19,0.444,23.9,불량
LOT-2026-1210,2026-08-04 02:48:00,1호기,야간,132.6,120.2,1482.0,21.63,3.508,4.166,0.434,48.6,양품
LOT-2026-1210,2026-08-04 02:51:00,2호기,야간,132.3,119.4,1396.0,22.26,3.441,4.199,0.415,48.0,양품
